0.000,57.000,11.000,4.000,0.216,0.004,0.189,0.143,0.032,0.022,0.035,0.046,0.070,0.054,0.001,0.036,0.006,0.015,0.007,0.000,0.107,0.009,0.003,0.005
0.000,89.000,11.000,3.000,0.271,0.004,0.234,0.165,0.036,0.015,0.029,0.042,0.034,0.016,0.000,0.008,0.002,0.005,0.007,0.000,0.121,0.003,0.005,0.003
1.000,92.000,11.000,3.000,0.270,0.005,0.217,0.162,0.038,0.016,0.031,0.048,0.042,0.018,0.001,0.012,0.003,0.007,0.009,0.000,0.114,0.004,0.004,0.001
0.000,81.000,11.000,3.000,0.282,0.003,0.230,0.160,0.035,0.016,0.029,0.041,0.032,0.016,0.000,0.010,0.002,0.006,0.007,0.000,0.120,0.004,0.004,0.003
1.000,78.000,11.000,3.000,0.290,0.004,0.209,0.154,0.035,0.016,0.030,0.045,0.039,0.019,0.000,0.015,0.003,0.008,0.007,0.000,0.113,0.005,0.004,0.003
1.000,73.000,24.000,4.000,0.202,0.007,0.177,0.149,0.037,0.018,0.035,0.056,0.084,0.056,0.001,0.036,0.006,0.016,0.010,0.001,0.101,0.005,0.003,0.002
1.000,46.000,23.000,3.000,0.341,0.004,0.190,0.136,0.031,0.014,0.027,0.039,0.034,0.023,0.000,0.020,0.002,0.012,0.005,0.001,0.112,0.004,0.002,0.005
1.000,73.000,18.000,4.000,0.199,0.006,0.178,0.148,0.037,0.020,0.036,0.055,0.083,0.055,0.001,0.036,0.006,0.015,0.010,0.001,0.101,0.007,0.003,0.002
1.000,33.000,18.000,3.000,0.358,0.003,0.183,0.128,0.028,0.015,0.027,0.035,0.030,0.024,0.000,0.023,0.002,0.013,0.003,0.000,0.111,0.006,0.002,0.007
0.000,66.000,3.000,4.000,0.199,0.003,0.195,0.148,0.033,0.024,0.036,0.048,0.070,0.052,0.001,0.035,0.007,0.013,0.007,0.000,0.108,0.011,0.004,0.005
